"authorsTitle.o","correlation.o","fis.o","seFish.o","n.o","pValFish.o","pVal.o","testStatistic.o","correlation.r","fis.r","n.r","seFish.r","pValFish.r","pVal.r","testStatistic.r","seDifference.ro","source","abrev","cohenD.o","seCohenD.o","cohenD.r","seCohenD.r","significant.r","significantSameDirection.r","fisherZDiff","correlationDifference.ro","percentageChangeES.ro","cleanedpVal.r","cleanedpVal.o","seFishAprox.r","seFishAprox.o","cohensD.r","cohensD.o","bf10","bf01","bfplus0","bf0plus","bfRep0","bf0Rep","statisticallyEquiv.ro","normalisedpVal.r","minDetectableZ","probRealEffect","trueRepEffect","probH1Original","probH1decrease","probH0True","mostLikelyClass"
"MacDonald, D. A. (2000). Spirituality: Description, measurement, and relation to the five factor model of personality. Journal of Personality, 68, 153-197.",0.37,0.388423099718296,0.0410997468263393,595,NA,"9.65300974942928e-21","Correlation",0.186783404945681,0.189002208323494,1550,0.0254246418090461,NA,"8.34620786873444e-12",NA,0.0483280622444919,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.199420891394802,-0.183216595054319,-0.513411513216984,8.34598582412951e-12,-2.22034951915282e-16,0.0254246418090461,0.0410997468263393,0.38,0.8,26564806267.9129,3.76437904313979e-11,53129612535.838,1.88218952156947e-11,102319219.045496,9.77333495435836e-09,FALSE,2.88894199044438e-06,0.0676030676340915,0.9140775,0.191088673529611,0.319825,0.63415,0.046025,"H1 attenuated"
"Jost, J. T., Glaser, J., Kruglanski, A. W., & Sulloway, F. J. (2003). Political conservatism as motivated social cognition. Psychological Bulletin, 129, 339-375.",0.35,0.365443754271396,0.0487370178828579,424,NA,"1.15624559903716e-13","Correlation",0.323465452016482,0.335512701403418,1549,0.0254328631970731,NA,"1.68548147319704e-30",NA,0.0549738796385615,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.0299310528679782,-0.0265345479835184,-0.081903309382461,-2.2204460492503e-16,1.15402515298791e-13,0.0254328631970731,0.0487370178828579,0.68,0.75,3.8114746211745e+35,2.62365645685934e-36,7.62294924235e+35,1.3118282284295e-36,Inf,0,FALSE,NA,0.0801652606314177,0.9805175,0.33450572116004,0.62465,0.366525,0.008825,"H1 original effect"
"Jost, J. T., Glaser, J., Kruglanski, A. W., & Sulloway, F. J. (2003). Political conservatism as motivated social cognition. Psychological Bulletin, 129, 339-75.",0.24,0.244774112659353,0.105409255338946,93,NA,"0.0204955724328325","Correlation",0.180905189561571,0.182918346182627,1559,0.0253510063281697,NA,"7.07121526608413e-08",NA,0.108414872747986,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.0618557664767256,-0.0590948104384294,-0.252705507966886,7.07121524387967e-08,0.0204955724328323,0.0253510063281697,0.105409255338946,0.37,0.49,5458832777.06009,1.83189344836198e-10,10917665554.1135,9.15946724181553e-11,36890180094.9274,2.71074849032116e-11,FALSE,0.000265917570133177,0.173382795958519,0.9240525,0.182819918532338,0.4754,0.48425,0.04035,"H1 attenuated"
"Jost, J. T., Glaser, J., Kruglanski, A. W., & Sulloway, F. J. (2003). Political conservatism as motivated social cognition. Psychological Bulletin, 129, 339-75.",0.34,0.354092528962243,0.0246556836360769,1648,NA,"7.1136909318339e-46","Correlation",0.254723447574587,0.260457552988819,1550,0.0254246418090461,NA,"9.40718548018562e-12",NA,0.0354163118729294,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.0936349759734237,-0.085276552425413,-0.264436463112748,9.4069634355807e-12,-2.22044604925031e-16,0.0254246418090461,0.0246556836360769,0.53,0.72,1.0565591228407e+21,9.4646856799775e-22,2.11311824568203e+21,4.73234283998737e-22,Inf,0,FALSE,3.06707734424977e-06,0.0405549906537692,0.960065,0.260728787062303,0.513625,0.46795,0.018425,"H1 original effect"
"Paunonen, S. V. (2003). Big Five factors of personality and replicated predictions of behavior. Journal of Personality and Social Psychology, 84, 411-422.",0.41,0.435611223236224,0.0490880693673816,418,NA,"2.45255434503275e-18","Partial correlation, controlling for sex",0.348990138641509,0.364293377973091,1549,0.0254328631970731,NA,"1.45353153159928e-45",NA,0.0552853424030086,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.0713178452631334,-0.061009861358491,-0.163719026184178,-2.22044604925031e-16,-2.19592050579999e-16,0.0254328631970731,0.0490880693673816,0.74,0.9,1.18833555073829e+42,8.41513156261901e-43,2.37667110147688e+42,4.20756578130895e-43,Inf,0,FALSE,NA,0.0807426889389831,0.98634,0.363884797695489,0.599175,0.395575,0.00525,"H1 original effect"
"Paunonen, S. V. (2003). Big Five factors of personality and replicated predictions of behavior. Journal of Personality and Social Psychology, 84, 411-422.",0.24,0.244774112659353,0.0490880693673816,418,NA,"7.08978229555581e-07","Partial correlation, controlling for sex",0.327852299011979,0.340419996859142,1550,0.0254246418090461,NA,"3.88557031789061e-40",NA,0.0552815608076975,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,0.0956458841997895,0.0878522990119792,0.390751632844842,-2.22044604925031e-16,7.08978229333536e-07,0.0254246418090461,0.0490880693673816,0.69,0.49,4.76383756513465e+36,2.09914797960105e-37,9.52767513027209e+36,1.04957398980022e-37,1.64380323837612e+37,6.08345315700851e-38,FALSE,NA,0.0807426889389831,0.975445,0.337285165961356,0.687525,0.301725,0.01075,"H1 original effect"
"Anderson, C., John, O. P., Keltner, D., & Kring, A. M. (2001). Who attains social status? Effects of personality and physical attractiveness in social groups. Journal of Personality and Social Psychology, 81, 116-132.",0.44,0.472230804420426,0.160128153805087,42,NA,"0.00399325885756734","Correlation, separately by sex",0.363941576288756,0.381421792275422,749,0.0366126012969106,NA,"7.65377767267039e-25",NA,0.164260488903303,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.0908090121450041,-0.0760584237112443,-0.192297942647886,-2.22044604159654e-16,0.00399325885756712,0.0366126012969106,0.160128153805087,0.78,0.98,4.43557722835183e+21,2.25449800221736e-22,8.87115445670365e+21,1.12724900110868e-22,2.36404102119581e+22,4.23004504166415e-23,FALSE,NA,0.263387374563341,0.9856475,0.380739049373103,0.552525,0.440975,0.0065,"H1 original effect"
"Anderson, C., John, O. P., Keltner, D., & Kring, A. M. (2001). Who attains social status? Effects of personality and physical attractiveness in social groups. Journal of Personality and Social Psychology, 81, 116-132.",0.38,0.400059650056057,0.185695338177052,32,NA,"0.0349762043417807","Correlation, separately by sex",0.406129052193496,0.430966909375733,801,0.0353996162702394,NA,"4.0236431256984e-33",NA,0.189039391272745,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,0.0309072593196761,0.0261290521934958,0.0772566273938034,-2.22044604925031e-16,0.0349762043417805,0.0353996162702394,0.185695338177052,0.89,0.82,6.95296512560346e+29,1.43823531678251e-30,1.39059302512075e+30,7.19117658391224e-31,3.49466714870225e+30,2.86150284833665e-31,FALSE,NA,0.305441650508504,0.991255,0.42795996221346,0.65825,0.33825,0.0035,"H1 original effect"
"Anderson, C., John, O. P., Keltner, D., & Kring, A. M. (2001). Who attains social status? Effects of personality and physical attractiveness in social groups. Journal of Personality and Social Psychology, 81, 116-132.",0.43,0.459896681212679,0.160128153805087,42,NA,"0.00501640299014009","Correlation, separately by sex",0.308136198881159,0.318484768563712,749,0.0366126012969106,NA,"6.46481472374853e-18",NA,0.164260488903303,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.141411912648967,-0.121863801118841,-0.307486264689027,-2.15579790201283e-16,0.00501640299013987,0.0366126012969106,0.160128153805087,0.65,0.95,630970069205747,1.58486123004025e-15,1261940138411493,7.92430615020124e-16,2676649896119030,3.73601344520229e-16,FALSE,NA,0.263387374563341,0.9711075,0.319223814614916,0.4641,0.522975,0.012925,"H1 attenuated"
"Paunonen, S. V. (2003). Big Five factors of personality and replicated predictions of behavior. Journal of Personality and Social Psychology, 84, 411-422.",0.17,0.171666663500579,0.0490880693673816,418,NA,"0.000489406715107936","Partial correlation, controlling for sex",0.124304839758947,0.124951081825832,1284,0.0279399378113556,NA,"7.98957439064175e-06",NA,0.0564825519883733,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.046715581674747,-0.0456951602410528,-0.272129607007766,7.98957439041971e-06,0.000489406715107714,0.0279399378113556,0.0490880693673816,0.25,0.35,744.760668274671,0.00134271322667539,1489.51533789589,0.000671359317059877,7709.78608336175,0.000129705284840272,FALSE,0.00282658728297512,0.0807426889389831,0.90797,0.124969140219623,0.4897,0.46065,0.04965,"H1 original effect"
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.4,0.423648930193602,0.08304547985374,148,NA,"5.18034269481832e-07","Correlation, separately by sex and relationship status",0.200779634287363,0.203544805210945,832,0.0347314355823594,NA,"4.36850679689538e-07",NA,0.0900156894199534,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.220104124982657,-0.199220365712637,-0.51954368179821,4.36850679467493e-07,5.18034269259787e-07,0.0347314355823594,0.08304547985374,0.41,0.87,1086924.67762025,9.20026953651869e-07,2173849.34940201,4.60013478061433e-07,582631.123546849,1.71635183838508e-06,FALSE,0.000660946853446135,0.13659765873935,0.91471,0.207106371552336,0.312875,0.642475,0.04465,"H1 attenuated"
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.15,0.151140435936467,0.0609710760849692,272,NA,"0.0134397591019571","Correlation, separately by sex and relationship status",0.156579863757775,0.157878659803502,757,0.0364178520364615,NA,"0.000404083369419468",NA,0.0710192372946141,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,0.00673822386703535,0.00657986375777542,0.04458253560859,0.000404083369419246,0.0134397591019569,0.0364178520364615,0.0609710760849692,0.32,0.3,521.498984669899,0.00191754927506328,1042.98990497351,0.000958782050748032,6002.98395971973,0.000166583820098478,FALSE,0.020103179075507,0.100288495637496,0.917085,0.155914239177909,0.518225,0.436025,0.04575,"H1 original effect"
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.35,0.365443754271396,0.0609710760849692,272,NA,"3.1515265476083e-09","Correlation, separately by sex and relationship status",0.224558955881357,0.228452032733115,757,0.0364178520364615,NA,"3.47334123958434e-07",NA,0.0710192372946141,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.136991721538281,-0.125441044118643,-0.374864038411077,3.47334123736389e-07,3.15152632556369e-09,0.0364178520364615,0.0609710760849692,0.46,0.75,13152879.6019052,7.60289784645447e-08,26305759.198052,3.80144892405938e-08,26034006.7159877,3.84112983802026e-08,FALSE,0.000589350629040185,0.100288495637496,0.94296,0.230320416519865,0.434575,0.536375,0.02905,"H1 attenuated"
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.35,0.365443754271396,0.0609710760849692,272,NA,"3.1515265476083e-09","Correlation, separately by sex and relationship status",0.19283896800825,0.195284119964841,757,0.0364178520364615,NA,"1.26542104353299e-05",NA,0.0710192372946141,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.170159634306555,-0.15716103199175,-0.46562468866327,1.26542104351079e-05,3.15152632556369e-09,0.0364178520364615,0.0609710760849692,0.39,0.75,71597.3093538929,1.39670053110121e-05,143194.612058499,6.98350297978719e-06,51645.7757101694,1.93626678319616e-05,FALSE,0.00355728320657989,0.100288495637496,0.922835,0.198238901399125,0.3779,0.58175,0.04035,"H1 attenuated"
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.33,0.342828254415394,0.08304547985374,148,NA,"4.46832155649846e-05","Correlation, separately by sex and relationship status",0.358531343340075,0.375199588606702,832,0.0347314355823594,NA,"4.26122893092871e-20",NA,0.0900156894199534,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,0.0323713341913081,0.0285313433400746,0.0944243473937383,-2.22001992635722e-16,4.46832155647626e-05,0.0347314355823594,0.08304547985374,0.77,0.7,2.38060842823281e+23,4.20060682025867e-24,4.76121685646465e+23,2.10030341012976e-24,2.23586083985116e+24,4.47255026867669e-25,FALSE,NA,0.13659765873935,0.984715,0.371469130358294,0.680925,0.31325,0.005825,"H1 original effect"
"Watson, D., Hubbard, B., & Wiese, D. (2000). General traits of personality and affectivity as predictors of satisfaction in intimate relationships: Evidence from self-and partner-ratings. Journal of Personality, 68, 413-449.",0.3,0.309519604203112,0.0609710760849692,272,NA,"4.84934537204654e-07","Correlation, separately by sex and relationship status",0.0977364183658347,0.0980494203183605,757,0.0364178520364615,NA,"0.027634675522412",NA,0.0710192372946141,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.211470183884751,-0.202263581634165,-0.683220645843102,0.0276346755224118,4.84934536982609e-07,0.0364178520364615,0.0609710760849692,0.2,0.63,1.68978898914652,0.591789866322351,3.36741468392861,0.296963722577032,0.24842913867314,4.02529270656815,FALSE,0.167012136534648,0.100288495637496,0.8588575,0.102692635935277,0.310575,0.607,0.082425,"H1 attenuated"
"Robins, R. W., Caspi, A., & Moffitt, T. E. (2002). It's not just who you're with, it's who you are: Personality and relationship experiences across multiple relationships. Journal of Personality, 70, 925-964.",0.32,0.331647108705132,0.037555788309434,712,NA,"2.15766029802284e-18","Partial correlation, controlling for sex and same vs. new partner",0.00699689692630418,0.00699701111100834,1154,0.0294755785468069,NA,"0.824762264458846",NA,0.0477414596154328,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,FALSE,FALSE,-0.324650097594124,-0.313003103073696,-0.978902239979335,0.824762264458846,-2.19886944627008e-16,0.0294755785468069,0.037555788309434,0.01,0.68,0.0379392490227776,26.3579281550784,0.045053632805995,22.1957684146379,7.0431145757595e-11,14198263981.7011,TRUE,1.13887762839974,0.0617737746137942,0.7128175,0.0121018577836259,0.1507,0.680075,0.169225,"H1 attenuated"
"Robins, R. W., Caspi, A., & Moffitt, T. E. (2002). It's not just who you're with, it's who you are: Personality and relationship experiences across multiple relationships. Journal of Personality, 70, 925-964.",0.25,0.255412811882995,0.037555788309434,712,NA,"1.36024467939743e-11","Partial correlation, controlling for sex and same vs. new partner",0.0932856692644954,0.0935576883352827,1154,0.0294755785468069,NA,"0.00269592163043994",NA,0.0477414596154328,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.161855123547713,-0.156714330735505,-0.63370009653963,0.00269592163043972,1.36022247493694e-11,0.0294755785468069,0.037555788309434,0.19,0.52,5.61693578206265,0.178033012802717,11.2253005479903,0.0890844744623816,0.317550522345245,3.14910519628366,FALSE,0.0519456233414781,0.0617737746137942,0.875695,0.0959404886308078,0.368075,0.560675,0.07125,"H1 attenuated"
"Shiner, R. L., Masten, A. S., & Tellegen, A. (2002). A developmental perspective on personality in Young adulthood: Childhood antecedents and concurrent adaptation. Journal of Personality and Social Psychology, 83, 1165-1177.",0.28,0.287682072451781,0.0737209780774486,187,NA,"0.000103945864044514","Correlation",0.291800160463834,0.300532842358828,1550,0.0254246418090461,NA,"6.30972026818487e-25",NA,0.0779820172848455,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,0.0128507699070473,0.0118001604638336,0.0446700407763546,-2.22044604294059e-16,0.000103945864044292,0.0254246418090461,0.0737209780774486,0.61,0.58,2.39046857172668e+28,4.18328026491343e-29,4.78093714345475e+28,2.0916401324561e-29,2.63512602430303e+29,3.7948849154738e-30,FALSE,NA,0.121260218173101,0.969845,0.298917566826274,0.615425,0.371225,0.01335,"H1 original effect"
"Shiner, R. L., Masten, A. S., & Tellegen, A. (2002). A developmental perspective on personality in Young adulthood: Childhood antecedents and concurrent adaptation. Journal of Personality and Social Psychology, 83, 1165-1177.",0.28,0.287682072451781,0.0737209780774486,187,NA,"0.000103945864044514","Correlation",0.0666213331962712,0.0667201605985038,1550,0.0254246418090461,NA,"0.0205484676589636",NA,0.0779820172848455,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.220961911853277,-0.213378666803729,-0.768076752124737,0.0205484676589634,0.000103945864044292,0.0254246418090461,0.0737209780774486,0.13,0.58,0.991197640278317,1.00888052933541,1.97373049205555,0.506654785962468,0.202060089605884,4.94902284736431,TRUE,0.143842891070032,0.121260218173101,0.8383525,0.0691494890803346,0.30425,0.60065,0.0951,"H1 attenuated"
"Wiebe, R. P. (2004). Delinquent behavior and the Five-Factor Model: Hiding in the adaptive landscape. Individual Differences Research, 2, 38-62.",0.2,0.202732554054082,0.0717958158617738,197,NA,"0.00494579854491006","Correlation, separately by sex",0.232395915063954,0.236720683140053,1550,0.0254246418090461,NA,"1.17751552493748e-19",NA,0.0761646347485237,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,0.0339881290859704,0.0323959150639536,0.167650080888852,-2.21926853372538e-16,0.00494579854490984,0.0254246418090461,0.0717958158617738,0.48,0.41,138621795013513456,7.21387282499491e-18,277243590027107936,3.6069364124964e-18,1377538242468880384,7.25932659559243e-19,FALSE,NA,0.118093608120179,0.9464925,0.23509093276106,0.5713,0.401475,0.027225,"H1 original effect"
"Wiebe, R. P. (2004). Delinquent behavior and the Five-Factor Model: Hiding in the adaptive landscape. Individual Differences Research, 2, 38-62.",0.31,0.320545409301946,0.0717958158617738,197,NA,"9.79462795719339e-06","Correlation, separately by sex",0.188199017941495,0.190469397639092,1550,0.0254246418090461,NA,"2.6295889481152e-13",NA,0.0761646347485237,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.130076011662854,-0.121800982058505,-0.405795896269803,2.62736850206595e-13,9.79462795697135e-06,0.0254246418090461,0.0717958158617738,0.38,0.65,40644782622.4458,2.46034038191105e-11,81289565244.912,1.23017019095522e-11,110424807548.129,9.05593609084756e-12,FALSE,5.12578628316298e-07,0.118093608120179,0.9272625,0.191422809404653,0.424875,0.534875,0.04025,"H1 attenuated"
"Clark, L. A., Vorhies, L. & McEwen, J. L. (2002). Personality disorder symptomatology from the Five-Factor Model perspective. In P. T. Costa & T. A. Widiger (Eds.), Personality disorders and the Five-Factor Model of personality (2nd ed., pp. 125-147). Washington, DC: American Psychological Association.",0.58,0.662462707371799,0.0723574605292422,194,NA,"7.85231932860018e-19","Correlation",0.498571498415203,0.547403285413461,1505,0.0258026929095554,NA,"1.28896476361625e-52",NA,0.07682044685906,"Soto (2019)
 Personality Psychology","loopr",NA,NA,NA,NA,TRUE,TRUE,-0.115059421958338,-0.0814285015847971,-0.173684376007844,-2.22044604925031e-16,-2.21259372992171e-16,0.0258026929095554,0.0723574605292422,1.15,1.42,4.53655969716068e+91,2.20431354761158e-92,9.07311939432062e+91,1.10215677380588e-92,Inf,0,FALSE,NA,0.119017431388522,0.9990525,0.547083952260764,0.6835,0.316225,0.000275,"H1 original effect"
